#Grid_ID FIELDID fov_sizex fov_sizey RA_center DEC_center RA_high1 DEC_high1 RA_high2 DEC_high2 RA_low1 DEC_low1 RA_low2 DEC_low2
G0015 28640008    1.70    1.70  286.45    0.85  285.60    1.70  287.30    1.70  285.60    0.00  287.30    0.00 
G0015 28810008    1.70    1.70  288.15    0.85  287.30    1.70  289.00    1.70  287.30    0.00  289.00    0.00 
G0015 28980008    1.70    1.70  289.85    0.85  289.00    1.70  290.70    1.70  289.00    0.00  290.70    0.00 
G0015 29150008    1.70    1.70  291.55    0.85  290.70    1.70  292.40    1.70  290.70    0.00  292.40    0.00 
G0015 29320008    1.70    1.70  293.25    0.85  292.40    1.70  294.10    1.70  292.40    0.00  294.10    0.00 
G0015 29490008    1.70    1.70  294.95    0.85  294.10    1.70  295.80    1.70  294.10    0.00  295.80    0.00 
G0015 29660008    1.70    1.70  296.65    0.85  295.80    1.70  297.50    1.70  295.80    0.00  297.50    0.00 
G0015 29830008    1.70    1.70  298.35    0.85  297.50    1.70  299.20    1.70  297.50    0.00  299.20    0.00 
G0015 30000008    1.70    1.70  300.05    0.85  299.20    1.70  300.90    1.70  299.20    0.00  300.90    0.00 
G0015 30170008    1.70    1.70  301.75    0.85  300.90    1.70  302.60    1.70  300.90    0.00  302.60    0.00 
G0015 30340008    1.70    1.70  303.45    0.85  302.60    1.70  304.30    1.70  302.60    0.00  304.30    0.00 
G0015 30510008    1.70    1.70  305.15    0.85  304.30    1.70  306.00    1.70  304.30    0.00  306.00    0.00 
G0015 30680008    1.70    1.70  306.85    0.85  306.00    1.70  307.70    1.70  306.00    0.00  307.70    0.00 
G0015 30850008    1.70    1.70  308.55    0.85  307.70    1.70  309.40    1.70  307.70    0.00  309.40    0.00 
G0015 31020008    1.70    1.70  310.25    0.85  309.40    1.70  311.10    1.70  309.40    0.00  311.10    0.00 
G0015 31190008    1.70    1.70  311.95    0.85  311.10    1.70  312.80    1.70  311.10    0.00  312.80    0.00 
G0015 31360008    1.70    1.70  313.65    0.85  312.80    1.70  314.50    1.70  312.80    0.00  314.50    0.00 
G0015 31530008    1.70    1.70  315.35    0.85  314.50    1.70  316.20    1.70  314.50    0.00  316.20    0.00 
G0015 31700008    1.70    1.70  317.05    0.85  316.20    1.70  317.90    1.70  316.20    0.00  317.90    0.00 
G0015 31870008    1.70    1.70  318.75    0.85  317.90    1.70  319.60    1.70  317.90    0.00  319.60    0.00 
G0015 32040008    1.70    1.70  320.45    0.85  319.60    1.70  321.30    1.70  319.60    0.00  321.30    0.00 
G0015 32210008    1.70    1.70  322.15    0.85  321.30    1.70  323.00    1.70  321.30    0.00  323.00    0.00 
G0015 32380008    1.70    1.70  323.85    0.85  323.00    1.70  324.70    1.70  323.00    0.00  324.70    0.00 
G0015 32550008    1.70    1.70  325.55    0.85  324.70    1.70  326.40    1.70  324.70    0.00  326.40    0.00 
G0015 32720008    1.70    1.70  327.25    0.85  326.40    1.70  328.10    1.70  326.40    0.00  328.10    0.00 
G0015 32890008    1.70    1.70  328.95    0.85  328.10    1.70  329.80    1.70  328.10    0.00  329.80    0.00 
G0015 33060008    1.70    1.70  330.65    0.85  329.80    1.70  331.50    1.70  329.80    0.00  331.50    0.00 
G0015 33230008    1.70    1.70  332.35    0.85  331.50    1.70  333.20    1.70  331.50    0.00  333.20    0.00 
G0015 33400008    1.70    1.70  334.05    0.85  333.20    1.70  334.90    1.70  333.20    0.00  334.90    0.00 
G0015 33570008    1.70    1.70  335.75    0.85  334.90    1.70  336.60    1.70  334.90    0.00  336.60    0.00 
G0015 33740008    1.70    1.70  337.45    0.85  336.60    1.70  338.30    1.70  336.60    0.00  338.30    0.00 
G0015 33910008    1.70    1.70  339.15    0.85  338.30    1.70  340.00    1.70  338.30    0.00  340.00    0.00 
G0015 34080008    1.70    1.70  340.85    0.85  340.00    1.70  341.70    1.70  340.00    0.00  341.70    0.00 
G0015 34250008    1.70    1.70  342.55    0.85  341.70    1.70  343.40    1.70  341.70    0.00  343.40    0.00 
G0015 34420008    1.70    1.70  344.25    0.85  343.40    1.70  345.10    1.70  343.40    0.00  345.10    0.00 
G0015 34590008    1.70    1.70  345.95    0.85  345.10    1.70  346.80    1.70  345.10    0.00  346.80    0.00 
G0015 34760008    1.70    1.70  347.65    0.85  346.80    1.70  348.50    1.70  346.80    0.00  348.50    0.00 
G0015 34930008    1.70    1.70  349.35    0.85  348.50    1.70  350.20    1.70  348.50    0.00  350.20    0.00 
G0015 35100008    1.70    1.70  351.05    0.85  350.20    1.70  351.90    1.70  350.20    0.00  351.90    0.00 
G0015 35270008    1.70    1.70  352.75    0.85  351.90    1.70  353.60    1.70  351.90    0.00  353.60    0.00 
G0015 35440008    1.70    1.70  354.45    0.85  353.60    1.70  355.30    1.70  353.60    0.00  355.30    0.00 
G0015 35610008    1.70    1.70  356.15    0.85  355.30    1.70  357.00    1.70  355.30    0.00  357.00    0.00 
G0015 35780008    1.70    1.70  357.85    0.85  357.00    1.70  358.70    1.70  357.00    0.00  358.70    0.00 
G0015 00081008    1.70    1.70    0.85   -0.85    0.00    0.00    0.85    0.00  360.00   -1.70    1.70   -1.70 
G0015 00251008    1.70    1.70    2.55   -0.85    1.70    0.00    2.55    0.00    1.70   -1.70    3.40   -1.70 
G0015 00421008    1.70    1.70    4.25   -0.85    3.40    0.00    4.25    0.00    3.40   -1.70    5.10   -1.70 
G0015 00591008    1.70    1.70    5.95   -0.85    5.10    0.00    5.95    0.00    5.10   -1.70    6.80   -1.70 
G0015 00761008    1.70    1.70    7.65   -0.85    6.80    0.00    7.65    0.00    6.80   -1.70    8.50   -1.70 
G0015 00931008    1.70    1.70    9.35   -0.85    8.50    0.00    9.35    0.00    8.50   -1.70   10.20   -1.70 
